Region;Model - Scenario;Variable;Unit;2005;2010;2020;2030;2040;2050;2060;2070;2080;2090;2100
R5.2OECD;AIM/CGE - SSP3-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16268.059;17466.087;17564.342;13857.824;10805.256;8267.703;6185.035;3989.439;2219.062;769.974;-306.328
R5.2OECD;AIM/CGE - SSP3-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16268.059;17466.087;17735.66;16873.265;14466.772;12103.557;8756.225;6648.344;5386.796;3956.702;2517.088
R5.2OECD;AIM/CGE - SSP3-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16268.059;17466.087;17798.088;17263.712;16339.133;15579.755;15344.134;13207.137;10970.386;9138.377;7865.588
R5.2OECD;AIM/CGE - SSP3-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16268.059;17574.822;19611.471;20468.05;21155.471;21658.908;22071.272;22459.003;22551.08;22527.961;22413.03
R5.2OECD;IMAGE - SSP1-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16322.65;14851.341;13645.616;10607.893;7955.657;5637.994;3149.096;734.903;-1729.683;-4278.03;-3929.082
R5.2OECD;IMAGE - SSP1-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16322.65;14851.341;14250.764;12356.643;10644.898;9070.643;7683.222;5280.621;2183.103;-980.929;-2795.18
R5.2OECD;IMAGE - SSP1-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16322.65;14851.341;14263.282;12625.808;11853.406;11122.738;10261.872;8739.533;6757.607;4676.985;2646.929
R5.2OECD;IMAGE - SSP1-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16322.65;14851.341;14442.949;12938.435;12466.164;11888.731;11574.246;10765.929;9803.542;8927.607;8266.139
R5.2OECD;MESSAGE-GLOBIOM - SSP2-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;17342.374;16211.843;15725.576;12930.891;9982.509;7195.267;4949.561;3099.735;1665.145;535.85;-334.294
R5.2OECD;MESSAGE-GLOBIOM - SSP2-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;17342.378;16211.819;15759.911;14623.88;13354.85;11901.171;9603.03;7256.823;5279.558;3513.028;2425.028
R5.2OECD;MESSAGE-GLOBIOM - SSP2-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;17342.378;16211.811;15777.695;15127.677;14572.775;14158.102;12961.822;11380.083;9809.196;7130.823;5392.012
R5.2OECD;MESSAGE-GLOBIOM - SSP2-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;17342.378;16211.811;15812.856;15624.537;16309.063;16821.82;16412.126;15676.635;15172.978;15101.113;15250.315
